email_address,user_id,campaign_name,send_time,open_rate,click_rate,last_opened,last_clicked,total_opens,total_clicks
user342@example.com,UID342,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user452@example.com,UID452,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user230@example.com,UID230,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-22 14:07:22.323296,,3,0
user345@example.com,UID345,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user47@example.com,UID47,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user355@example.com,UID355,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user100@example.com,UID100,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user282@example.com,UID282,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user3@example.com,UID3,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-22 14:07:22.323296,,4,0
user121@example.com,UID121,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-18 14:07:22.323296,,3,0
user485@example.com,UID485,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user377@example.com,UID377,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user312@example.com,UID312,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user101@example.com,UID101,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user68@example.com,UID68,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user147@example.com,UID147,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user203@example.com,UID203,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user196@example.com,UID196,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user30@example.com,UID30,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user111@example.com,UID111,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user104@example.com,UID104,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user266@example.com,UID266,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user32@example.com,UID32,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user167@example.com,UID167,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user349@example.com,UID349,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-21 14:07:22.323296,,3,0
user62@example.com,UID62,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user451@example.com,UID451,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user497@example.com,UID497,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user83@example.com,UID83,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user285@example.com,UID285,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user421@example.com,UID421,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-22 14:07:22.323296,,2,0
user263@example.com,UID263,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user433@example.com,UID433,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user150@example.com,UID150,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user159@example.com,UID159,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-19 14:07:22.323296,,3,0
user86@example.com,UID86,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-20 14:07:22.323296,2024-07-20 14:07:22.323296,3,1
user382@example.com,UID382,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,3,0
user191@example.com,UID191,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user146@example.com,UID146,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user252@example.com,UID252,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user218@example.com,UID218,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user422@example.com,UID422,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user435@example.com,UID435,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user270@example.com,UID270,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user399@example.com,UID399,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-21 14:07:22.323296,,3,0
user37@example.com,UID37,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user110@example.com,UID110,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-18 14:07:22.323296,2024-07-20 14:07:22.323296,3,1
user401@example.com,UID401,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-22 14:07:22.323296,,4,0
user136@example.com,UID136,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user202@example.com,UID202,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user279@example.com,UID279,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user440@example.com,UID440,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user411@example.com,UID411,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user400@example.com,UID400,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user177@example.com,UID177,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user222@example.com,UID222,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,1,0
user232@example.com,UID232,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user156@example.com,UID156,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user247@example.com,UID247,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user429@example.com,UID429,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user388@example.com,UID388,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user376@example.com,UID376,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user381@example.com,UID381,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,4,0
user289@example.com,UID289,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user14@example.com,UID14,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user439@example.com,UID439,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,1,0
user466@example.com,UID466,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user475@example.com,UID475,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user225@example.com,UID225,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user331@example.com,UID331,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user168@example.com,UID168,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,4,0
user234@example.com,UID234,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,2,0
user166@example.com,UID166,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user173@example.com,UID173,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-19 14:07:22.323296,,1,0
user444@example.com,UID444,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user88@example.com,UID88,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user237@example.com,UID237,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-20 14:07:22.323296,,2,0
user145@example.com,UID145,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user380@example.com,UID380,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-21 14:07:22.323296,2024-07-21 14:07:22.323296,1,1
user294@example.com,UID294,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user60@example.com,UID60,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user126@example.com,UID126,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user71@example.com,UID71,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user181@example.com,UID181,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user363@example.com,UID363,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,2,0
user59@example.com,UID59,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user206@example.com,UID206,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user182@example.com,UID182,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user491@example.com,UID491,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user163@example.com,UID163,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user27@example.com,UID27,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-20 14:07:22.323296,2024-07-22 14:07:22.323296,3,2
user275@example.com,UID275,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-20 14:07:22.323296,,3,0
user190@example.com,UID190,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user11@example.com,UID11,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user495@example.com,UID495,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user321@example.com,UID321,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user343@example.com,UID343,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user455@example.com,UID455,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user463@example.com,UID463,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user97@example.com,UID97,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user255@example.com,UID255,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,2024-07-23 14:07:22.323296,4,1
user292@example.com,UID292,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user450@example.com,UID450,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,1,0
user480@example.com,UID480,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-20 14:07:22.323296,,2,0
user457@example.com,UID457,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-22 14:07:22.323296,2024-07-23 14:07:22.323296,1,1
user90@example.com,UID90,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user115@example.com,UID115,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user385@example.com,UID385,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user42@example.com,UID42,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,1,0
user278@example.com,UID278,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-21 14:07:22.323296,,2,0
user223@example.com,UID223,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user103@example.com,UID103,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user330@example.com,UID330,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-20 14:07:22.323296,,1,0
user302@example.com,UID302,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user164@example.com,UID164,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user185@example.com,UID185,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user23@example.com,UID23,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-21 14:07:22.323296,,3,0
user22@example.com,UID22,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user251@example.com,UID251,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user186@example.com,UID186,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user221@example.com,UID221,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user329@example.com,UID329,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user293@example.com,UID293,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,,3,0
user277@example.com,UID277,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user160@example.com,UID160,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-20 14:07:22.323296,,4,0
user188@example.com,UID188,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user208@example.com,UID208,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user207@example.com,UID207,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-22 14:07:22.323296,,2,0
user233@example.com,UID233,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user410@example.com,UID410,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-19 14:07:22.323296,,3,0
user158@example.com,UID158,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user92@example.com,UID92,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user211@example.com,UID211,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user449@example.com,UID449,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user390@example.com,UID390,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user226@example.com,UID226,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user437@example.com,UID437,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user41@example.com,UID41,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user46@example.com,UID46,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-19 14:07:22.323296,,3,0
user36@example.com,UID36,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user154@example.com,UID154,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user161@example.com,UID161,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user65@example.com,UID65,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user176@example.com,UID176,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user348@example.com,UID348,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user210@example.com,UID210,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user73@example.com,UID73,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user389@example.com,UID389,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user108@example.com,UID108,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user5@example.com,UID5,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user398@example.com,UID398,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user82@example.com,UID82,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user24@example.com,UID24,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user174@example.com,UID174,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user213@example.com,UID213,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user38@example.com,UID38,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user405@example.com,UID405,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-21 14:07:22.323296,,2,0
user395@example.com,UID395,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user69@example.com,UID69,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user383@example.com,UID383,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user354@example.com,UID354,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user75@example.com,UID75,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user310@example.com,UID310,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user483@example.com,UID483,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user464@example.com,UID464,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user117@example.com,UID117,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user200@example.com,UID200,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user48@example.com,UID48,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user431@example.com,UID431,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user307@example.com,UID307,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user197@example.com,UID197,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user408@example.com,UID408,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,2024-07-24 14:07:22.323296,2,2
user238@example.com,UID238,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user324@example.com,UID324,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user358@example.com,UID358,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-23 14:07:22.323296,2024-07-25 14:07:22.323296,1,1
user394@example.com,UID394,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user462@example.com,UID462,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user291@example.com,UID291,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user78@example.com,UID78,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user478@example.com,UID478,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-19 14:07:22.323296,,1,0
user79@example.com,UID79,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user375@example.com,UID375,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user496@example.com,UID496,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user16@example.com,UID16,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user430@example.com,UID430,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user28@example.com,UID28,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user50@example.com,UID50,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user357@example.com,UID357,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user320@example.com,UID320,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-22 14:07:22.323296,,1,0
user99@example.com,UID99,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user20@example.com,UID20,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user217@example.com,UID217,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user416@example.com,UID416,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-22 14:07:22.323296,,2,0
user493@example.com,UID493,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-20 14:07:22.323296,,4,0
user296@example.com,UID296,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user467@example.com,UID467,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,2024-07-21 14:07:22.323296,,1,0
user453@example.com,UID453,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
user387@example.com,UID387,Newsletter,2024-07-18 14:07:22.323296,0.25564647765722476,0.03587176185687034,,,0,0
